,ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積,單價,lat,lng,鄰近ATM統計,鄰近便利商店統計,鄰近公車站點統計,鄰近國中統計,鄰近國小統計,鄰近大學統計,鄰近捷運站點統計,鄰近火車站點統計,鄰近腳踏車站點統計,鄰近郵局據點統計,鄰近醫療機構統計,鄰近金融機構統計,鄰近高中統計
7784,TR-7785,台北市,中山區,松江路,-0.1159754576916943,,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),36.66666666666666,-0.0931438382870471,-0.8193256863726953,0.0,303908,2772459,,0.4686092545482094,0.3099687209568768,-0.4384519028208025,3.0818160423949537,25.059361104323305,121.53431186398544,210,121,711,3,8,0,4,0,57,4,223,88,2
7785,TR-7786,高雄市,鼓山區,美術東四路,2.069780871771963,,8,22,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.916666666666667,4.847884921826968,-0.8193256863726953,0.0,177031,2506691,,3.5903148079289355,3.0264520786921145,4.658138522470982,1.7045610548680608,22.658935085049187,120.28997684382969,46,33,184,2,4,0,4,1,42,2,81,9,1
7786,TR-7787,新竹縣,竹北市,勝利二路,-0.7481542724852204,,15,21,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.75,-0.0293700949879012,0.5045706278592974,1.0,252800,2746074,,0.0731272098154271,-0.1695110676886014,-0.4384519028208025,1.9575262566587144,24.82210400121794,121.02769950170254,48,35,46,1,3,0,0,0,0,2,52,9,1
7787,TR-7788,新北市,三重區,中正北路,2.2922835887487896,其他,2,3,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),37.5,0.1004755445220716,-0.8193256863726953,0.0,297977,2773918,,0.9574454300119062,0.615402465325349,-0.4384519028208025,1.7232992179636646,25.07273280927085,121.47557900805859,75,55,474,2,6,0,1,0,36,3,50,15,4
7788,TR-7789,桃園市,桃園區,天祥六街,-0.5156055265932585,,18,20,住家用,鋼骨造,住宅大樓(11層含以上有電梯),20.416666666666668,0.9559629658953008,1.4499901661439871,1.0,280516,2768318,,1.2219488004161636,0.9464312162051456,-0.4384519028208025,1.4656494753991098,25.02262849965399,121.30237271868046,69,44,202,1,9,0,0,0,15,2,89,22,0
7789,TR-7790,台南市,永康區,永大路二段,-1.0794569246266723,,5,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.416666666666668,-0.2057533309594131,-0.8193256863726953,0.0,174355,2546552,,0.0063648617775611,-0.9885512760509848,-0.1715588139387442,0.9737726941395052,23.018769168738565,120.2620006177648,16,12,31,0,0,0,0,0,0,0,23,3,0
7790,TR-7791,新竹縣,竹北市,興隆路一段,-0.0067188848491085,,9,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.333333333333334,-0.1069327557571329,0.7934488201129527,1.0,249762,2746464,,-0.3305586827694662,-0.7820848901929673,0.5244983618656639,1.8076209518938824,24.825627700411317,120.99764547568478,12,9,26,0,1,0,0,0,1,0,9,2,0
7791,TR-7792,台北市,大同區,民族西路,0.7837209357007803,,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),49.91666666666666,-0.3706458023725203,-0.8193256863726953,0.0,301923,2773386,,0.3195255366839917,-0.1592730650840718,-0.4384519028208025,2.0043716643977243,25.067799486831227,121.51467303772048,104,58,730,5,19,4,4,0,44,5,105,26,3
7792,TR-7793,高雄市,三民區,鼎力路,-0.8683941831608594,,6,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.416666666666667,-0.0282210185320605,-0.2724653652080215,1.0,180342,2507475,,-0.465780726676669,-0.0688373754107252,0.6013635714636963,1.254845140573565,22.66615449686853,120.32215790347358,40,27,252,0,1,7,0,0,18,2,69,8,0
7793,TR-7794,高雄市,左營區,鼓山三路,-0.7488752793451583,,15,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.4166666666666667,-0.0845257648682438,0.6744989762438005,1.0,176628,2508168,,-0.4055248786594426,-0.3247874405239701,-0.2377482999814945,1.6530311063551495,22.6722555796203,120.28598667870345,23,16,223,2,4,0,0,1,27,3,34,1,2
7794,TR-7795,台中市,北屯區,崇德十路一段,-0.6543032128833073,,7,24,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.25,1.3466489608810606,1.4886102453222838,2.0,218262,2675886,,1.0892727782561673,1.0453985747156,-0.4384519028208025,2.121485183745249,24.188060537020622,120.68759824716784,26,19,137,0,3,0,0,0,27,0,59,7,0
7795,TR-7796,宜蘭縣,宜蘭市,農權路,0.4691937098338826,,9,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.3333333333333333,0.0188911161573988,0.3423662953104533,1.0,325065,2738212,,-0.1933563997255464,-0.1575667313166502,-0.4384519028208025,1.4656494753991098,24.749285732397418,121.74214714187399,32,21,0,1,5,5,0,0,0,2,27,4,1
7796,TR-7797,台北市,信義區,松山路,-0.361334092128552,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),35.416666666666664,-0.7958040910334939,-0.8193256863726953,0.0,308305,2770828,,-0.4332482265734718,-0.2906607651755374,-0.4384519028208025,2.988125226916934,25.04447347530634,121.57782223537085,154,88,624,2,6,0,3,1,50,5,201,45,2
7797,TR-7798,新北市,林口區,文化三路一段,0.1698316615876782,,9,15,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.75,1.1478587340206594,1.6631730032081824,2.0,286255,2773408,,0.9356627995080264,0.3935790755605368,-0.1181801961623325,1.7935673295721797,25.06845524488692,121.35937163371513,46,23,419,0,2,0,1,0,25,1,22,7,0
7798,TR-7799,台北市,北投區,稻香路,2.7458449707737067,,2,5,集合住宅,鋼筋混凝土造,公寓(5樓含以下無電梯),0.25,-0.219542248429499,0.8104416549514031,1.0,299278,2781796,,-0.4804910745494195,-0.2633594248967913,0.0547665254332413,2.425980334048814,25.143812898642526,121.48875766400091,14,10,206,0,5,0,1,0,7,2,7,1,0
7799,TR-7800,高雄市,三民區,大中一路,-0.9529682878315718,,9,17,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.916666666666668,-0.1724301137400396,-0.8193256863726953,0.0,180689,2508448,,-0.1562976387384258,0.7484964991842362,-0.2142617081598734,0.9081891233048912,22.6749554065337,120.32549141903192,34,18,205,0,1,7,0,0,10,3,19,2,0
7800,TR-7801,新北市,新店區,央北二路,0.5287969435887464,,5,10,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),0.25,-0.0707368473981579,0.8536961436310948,1.0,303411,2763439,,-0.3848738133765433,-0.0091156935509681,-0.4384519028208025,2.988125226916934,24.9779464276345,121.5290368811999,52,34,308,0,1,2,2,0,28,2,36,9,2
7801,TR-7802,新北市,新莊區,福德三街,2.1097967524985144,,13,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.0,2.1096357275591315,3.645155466638342,2.0,296528,2772378,,1.6638250192091582,0.472070428861932,2.076748566803715,2.5196711495268342,25.058874995516618,121.46116390284611,64,43,298,1,4,0,3,0,31,1,32,17,0
7802,TR-7803,新北市,三重區,重陽路四段,-0.776057237964816,,9,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.416666666666668,-0.2344802423554247,-0.8193256863726953,0.0,299764,2773777,,0.0445551879856623,0.4362374197460776,-0.4384519028208025,1.7701446257026745,25.07140206185718,121.49328729797492,121,91,507,5,5,0,2,0,44,3,139,26,1
7803,TR-7804,台南市,永康區,國光七街,-0.5631198786631645,,5,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),29.416666666666668,-0.558519802902437,-0.8193256863726953,0.0,174265,2545588,,-0.7189684448711188,0.7604408355561877,-0.4384519028208025,1.0674635096175251,23.01006018554639,120.26117004002532,18,15,44,0,3,0,0,0,0,1,38,5,0
7804,TR-7805,新北市,蘆洲區,信義路,0.7794669952271469,,9,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.666666666666666,0.8531206230975791,0.6111620463913947,1.0,298364,2775170,,0.7806383642336594,0.2092950286790005,-0.0946936043407111,2.753898188221884,25.084023488458904,121.47945911548123,108,81,728,2,6,0,2,0,38,3,144,31,3
7805,TR-7806,台中市,南屯區,益豐路四段,-0.0115255972486944,,10,10,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),3.6666666666666665,-0.0977401441104088,0.3361870826419262,1.0,212247,2670751,,-0.4604057918770104,-0.0893133806197849,0.3195244696042431,1.8638354411806943,24.141562799633455,120.62852677076052,18,17,81,0,0,0,0,0,20,0,23,1,0
7806,TR-7807,台南市,善化區,龍目井路,0.3003339032364329,,6,7,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),1.0,-0.8141893143269414,0.1183698360763357,1.0,178614,2556642,,-0.908222728080154,-0.7121252057286804,-0.4384519028208025,1.5827629947466348,23.110070056322247,120.3030802752468,4,3,8,0,0,0,0,1,1,0,0,0,0
7807,TR-7808,台南市,永康區,勝利街,0.0180356840087581,,6,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.83333333333333,0.3647631293653797,0.0936529854022261,1.0,170968,2544654,,0.3512093628714537,0.4976654353732562,-0.4384519028208025,1.161154325095545,23.00147290956278,120.22905639507862,43,29,110,1,2,0,0,0,2,2,87,12,0
7808,TR-7809,台北市,中正區,廈門街,-0.1504876527207203,商,4,5,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),49.333333333333336,-0.6906635953240907,-0.8193256863726953,0.0,302251,2768743,,0.0437065140699267,-1.6420771089734696,-0.4384519028208025,2.8710117075694086,25.025871383962826,121.51774808176745,103,46,572,5,4,4,4,0,37,7,143,34,2
7809,TR-7810,新北市,中和區,永和路,0.0124118305012427,住,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),37.25,-0.4821062185890457,-0.8193256863726953,0.0,300106,2766488,,-0.1469622256653344,0.0574313233784755,-0.4384519028208025,1.8169900334416844,25.005585700226348,121.4964123462943,89,62,435,2,9,0,2,0,36,2,65,22,1
7810,TR-7811,台北市,北投區,中央北路三段,5.447890279076876,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),11.416666666666666,1.6827538242143976,1.7017930823864786,2.0,298451,2780972,,1.0635296694788543,0.7928611771371986,2.450398891238597,2.308866814701289,25.136400748920032,121.48052627888154,7,3,130,2,5,0,2,0,5,1,1,1,0
7811,TR-7812,新北市,淡水區,中正東路二段,0.4625123795984586,,16,38,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.416666666666666,1.68964828294944,0.0364952682183477,1.0,296308,2782627,,0.954050734348964,2.004358152006557,-0.4384519028208025,2.0043716643977243,25.151409350524712,121.45932894219533,13,7,246,1,3,0,2,0,2,1,3,0,1
7812,TR-7813,新北市,三峽區,大觀路,-0.2003092267424272,,10,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.416666666666666,-0.0799294590448818,0.2141476324385102,1.0,287745,2760064,,-0.2131587910927102,-0.1200273884333742,-0.0648015783859209,1.7701446257026745,24.947946732414902,121.37377598667699,34,24,377,2,3,5,0,0,28,1,34,8,1
7813,TR-7814,新竹市,新竹市,建中路,0.1845402015304106,,7,12,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),21.08333333333333,0.0774940154052622,-0.8193256863726953,0.0,249572,2743774,,-0.1809091822947579,0.3338573937007797,-0.4384519028208025,1.395381363790595,24.801340702352782,120.9957666385919,55,21,75,2,4,5,0,1,17,2,38,6,2
7814,TR-7815,高雄市,橋頭區,新東一街,-0.1871388347675621,,13,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.75,-0.6337843107599876,0.7949936232800845,1.0,179515,2515668,,-0.8188290756226724,-0.6319275186598637,-0.2505591682478335,1.114308917356535,22.74010650059827,120.31374225312176,7,6,18,0,0,0,1,0,8,1,2,1,0
7815,TR-7816,桃園市,八德區,中正北路,-0.4247346286790888,,4,11,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.5,-0.4729136069423221,0.852151340463963,1.0,278636,2758262,,-0.7234947057550418,-0.4937144834987115,-0.1181801961623325,1.2079997328345549,24.93187664432236,121.28353640943304,22,22,228,1,1,0,0,0,6,1,6,1,0
7816,TR-7817,高雄市,左營區,孟子路,-1.1380026816536275,,13,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.83333333333333,-0.3183628236317792,-0.3342574918932954,1.0,178490,2508746,,-0.3628082915674185,-0.0074093597835465,-0.2462888788257204,1.114308917356535,22.677554920960795,120.30407919381415,42,25,146,1,0,0,1,1,25,2,115,6,0
7817,TR-7818,台北市,萬華區,萬大路,0.7818222843029441,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),35.083333333333336,-0.2183931719736583,-0.8193256863726953,0.0,300365,2768051,,0.2490856016779384,1.7569397557304207,-0.4384519028208025,1.8638354411806943,25.019687914964862,121.4990352717051,43,29,228,0,8,0,0,0,19,2,54,7,1
7818,TR-7819,新北市,三重區,忠孝路二段,0.287451914005543,,10,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),32.75,1.1110882874337644,0.1971547976000598,1.0,298898,2773670,,2.0765634335618977,0.4464754223506074,0.678228781061729,1.9341035527892092,25.070464344188714,121.48469948688589,109,81,543,4,8,0,1,0,50,2,99,22,3
7819,TR-7820,新北市,三重區,成功路,-1.1660979156292066,,9,10,一般事務所,鋼筋混凝土造,華廈(10層含以下有電梯),4.583333333333333,-1.1479960247485974,-0.8193256863726953,0.0,299399,2771453,,-1.5311493822300737,-1.0789869657243312,-0.1651533798055747,2.355712222440299,25.050433019946045,121.48958594794551,48,36,171,1,4,0,2,0,22,1,35,7,1
7820,TR-7821,台北市,信義區,吳興街,0.4381904148565542,,3,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.83333333333333,-0.0305191714437418,-0.8193256863726953,0.0,306511,2769342,,0.392228602132007,-0.056893039038774,0.0569016701442977,3.1520841540034685,25.03112609259381,121.55998285613003,193,72,594,5,18,4,2,0,52,6,195,61,3
7821,TR-7822,新北市,板橋區,和平路,-0.863779739257257,,4,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),12.166666666666666,-0.9325441892785096,-0.8193256863726953,0.0,296517,2765270,,-1.1252003592032187,-1.0482729579107417,0.2597404176946619,2.332289518570794,24.994703906976167,121.4608151752714,76,57,439,0,6,4,1,0,37,3,102,10,1
7822,TR-7823,新竹縣,竹北市,惟馨街,0.5790751552884145,,3,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),6.75,0.5842367324309093,0.4304200758369687,1.0,252022,2747798,,0.3384792541354198,0.0420743194716805,0.8127428978582869,1.8450972780850905,24.837670514615752,121.02000549837582,56,26,55,2,10,0,0,0,0,1,37,9,0
7823,TR-7824,台北市,萬華區,德昌街,0.6697778182685984,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),40.583333333333336,0.0878357035078267,-0.8193256863726953,0.0,300021,2768512,,0.3384792541354198,0.9873832266232646,-0.4384519028208025,1.9106808489197045,25.023861232041703,121.49564360475364,62,44,364,3,10,0,0,0,30,2,75,11,2
7824,TR-7825,台北市,信義區,基隆路一段,-0.7442848690035537,,8,15,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),39.5,0.3756793556958641,-0.8193256863726953,0.0,306490,2769622,,0.9990304518829498,-1.6420771089734696,-0.4384519028208025,3.222352265611983,25.03365469141888,121.55978623947182,241,80,714,5,21,4,3,0,55,6,244,86,2
7825,TR-7826,桃園市,八德區,豐田一路,-0.4186781710556107,,7,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.083333333333333,-0.4723390687144019,0.6559613382382183,1.0,279059,2757669,,-0.7978951190345281,-0.4749448120570737,0.4305519945791793,1.2314224367040598,24.926514804751513,121.28771223167905,23,23,228,1,3,0,0,0,6,2,8,1,0
7826,TR-7827,台北市,松山區,光復南路,0.4713807639756943,,13,22,集合住宅,鋼骨造,住宅大樓(11層含以上有電梯),1.75,0.7181041395363239,1.1379399263833545,1.0,306010,2770992,,0.3613934498602807,0.4277057509089696,0.2170375234735323,6.26730376864763,25.046040766124293,121.55508553587423,209,109,697,3,4,0,3,0,39,4,356,71,3
7827,TR-7828,台中市,西屯區,朝貴一街,0.0207034093905284,,13,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.166666666666666,1.5402683436901794,0.8984954354779182,2.0,212977,2673880,,0.8731438210488384,1.0846442513662975,2.076748566803715,1.6296084024856448,24.169832510575038,120.63562941843199,66,39,189,2,2,0,0,0,35,1,68,11,0
7828,TR-7829,台北市,松山區,松河街,0.3584230225854274,商,3,5,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),41.0,-0.0718859238539986,-0.8193256863726953,0.0,308358,2771657,,0.7698884946343421,0.0523123220762104,-0.4384519028208025,2.472825741787824,25.051955529297363,121.57838257485047,109,51,606,1,3,0,2,1,46,5,82,25,0
7829,TR-7830,台中市,南屯區,黎明路二段,-0.5889799913729361,,13,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.416666666666668,0.0028040457756321,0.0395848745526114,1.0,213012,2671609,,-0.0431411166403479,0.4737767626293536,-0.4384519028208025,1.254845140573565,24.149328004256855,120.63603198342426,47,32,174,3,3,0,0,0,43,2,107,11,1
7830,TR-7831,高雄市,左營區,華夏路,-0.852964636358189,,2,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.916666666666666,-0.298828523882491,-0.8193256863726953,0.0,180113,2509880,,-0.5045368354952608,-0.0176473623880764,-0.4384519028208025,1.0018799387829112,22.687863317972802,120.31982251367639,41,21,190,2,3,0,0,0,28,2,39,6,2
7831,TR-7832,新北市,板橋區,三民路二段,-0.8497441390504664,,4,12,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.666666666666668,-0.1465758934836289,-0.8193256863726953,0.0,298319,2767907,,0.1862837319135051,-0.8793459149360003,-0.4384519028208025,2.121485183745249,25.018454538228596,121.47875826592002,82,56,252,2,1,0,1,0,44,4,86,22,2
7832,TR-7833,台北市,內湖區,文德路,0.4349458839868336,,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.75,-0.2534400038767924,1.051430949023971,1.0,309317,2774492,,-0.349229508915649,-0.232645417083202,1.357204799177686,3.4565793043070334,25.077512105094833,121.58800893247172,68,34,773,5,5,2,2,0,29,4,96,21,5
7833,TR-7834,新北市,板橋區,漢生西路,-1.1712410978967636,,16,23,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.1666666666666667,-0.9899980120705332,-0.1318882769990234,1.0,296714,2768462,,-1.2179887073236424,-1.0550982929804285,-0.4384519028208025,3.0818160423949537,25.023515467854022,121.4628746798548,141,96,429,4,0,7,3,1,58,4,187,22,0
7834,TR-7835,新北市,林口區,文林四街,0.9746916193363248,,8,9,其他,鋼筋混凝土造,華廈(10層含以下有電梯),8.583333333333334,0.1625256731374575,1.7017930823864786,2.0,287721,2775300,,-0.1282913995191517,-0.0841943793175198,0.302443311915791,1.4422267715296049,25.085500517905896,121.37395475313198,22,17,322,0,1,0,0,0,14,1,18,3,0
7835,TR-7836,台北市,內湖區,文德路,0.1594491628045728,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.833333333333336,-0.4993423654266528,-0.8193256863726953,0.0,308961,2774443,,-0.185435443178681,0.0506059883087888,-0.4384519028208025,2.707052780482874,25.077083680378994,121.58447795266889,90,46,860,5,3,2,2,0,33,4,111,22,6
7836,TR-7837,台北市,中山區,中山北路一段,-0.6914350661701077,,5,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),10.583333333333334,-0.7406484211531513,-0.8193256863726953,0.0,302872,2771528,,-1.466933055939414,1.2621029631781473,-0.3082080754463582,2.8944344114389136,25.050992684639212,121.52400810043571,255,122,736,2,10,0,8,2,54,8,241,88,3
